nhgis0003_ds215_20155_2015_zcta,,
GISJOIN,NAME_E,ADNKE001
GIS Join Match Code,Estimates: Area Name,Estimates: Median household income in the past 12 months (in 2015 inflation-adjusted dollars)
G62263,62263,46835
G62264,62264,62303
G62265,62265,67604
G62266,62266,
G62268,62268,71375
G62269,62269,76684
G62271,62271,60043
G62272,62272,38194
G62273,62273,37292
G62274,62274,43883
G62275,62275,55948
G62277,62277,49375
G62278,62278,61586
G62279,62279,
G62280,62280,80104
G62281,62281,89593
G62282,62282,65156
G62284,62284,43793
G62285,62285,82917
G62286,62286,43316
G62288,62288,56917
G62289,62289,53750
G62292,62292,36053
G62293,62293,69932
G62294,62294,78260
G62295,62295,74632
G62297,62297,45795
G62298,62298,74990
G62301,62301,36769
G62305,62305,61858
G62311,62311,44063
G62312,62312,42159
G62313,62313,55500
G62314,62314,35776
G62316,62316,51979
G62319,62319,35000
G62320,62320,51324
G62321,62321,50779
G62323,62323,47500
G62324,62324,31307
G62325,62325,47625
G62326,62326,41429
G62330,62330,41991
G62334,62334,40625
G62336,62336,37031
G62338,62338,58438
G62339,62339,48571
G62340,62340,39844
G62341,62341,50250
G62343,62343,40431
G62344,62344,49615
G62345,62345,55405
G62346,62346,39875
G62347,62347,61583
G62348,62348,48250
G62349,62349,46563
G62351,62351,52235
G62352,62352,43125
G62353,62353,41959
G62354,62354,46786
G62355,62355,41182
G62356,62356,40938
G62357,62357,28125
G62358,62358,44375
G62359,62359,54688
G62360,62360,47107
G62361,62361,40568
G62362,62362,28542
G62363,62363,41604
G62365,62365,59375
G62366,62366,43561
G62367,62367,44500
G62370,62370,35972
G62373,62373,37750
G62374,62374,48750
G62375,62375,95841
G62376,62376,45139
G62378,62378,53636
G62379,62379,50821
G62380,62380,43000
G62401,62401,50172
G62410,62410,55982
G62411,62411,55221
G62413,62413,59464
G62414,62414,39044
G62417,62417,47647
G62418,62418,44625
G62419,62419,51938
G62420,62420,47500
G62421,62421,56905
G62422,62422,31250
G62423,62423,50417
G62424,62424,49821
G62425,62425,64412
G62426,62426,39531
G62427,62427,60469
G62428,62428,44688
G62431,62431,38750
G62432,62432,53750
G62433,62433,50990
G62434,62434,45500
G62436,62436,35515
G62438,62438,44554
G62439,62439,40392
G62440,62440,55230
G62441,62441,54215
G62442,62442,49783
G62443,62443,49821
G62444,62444,56607
G62445,62445,58800
G62446,62446,54531
G62447,62447,41053
G62448,62448,52371
G62449,62449,42407
G62450,62450,42446
G62451,62451,39350
G62452,62452,62976
G62454,62454,47371
G62458,62458,38611
G62459,62459,50500
G62460,62460,34688
G62461,62461,59038
G62462,62462,66696
G62463,62463,51696
G62465,62465,62798
G62466,62466,38375
G62467,62467,75128
G62468,62468,44310
G62469,62469,91563
G62471,62471,48139
G62473,62473,54868
G62474,62474,50795
G62475,62475,59327
G62476,62476,46860
G62477,62477,49539
G62478,62478,58375
G62479,62479,63958
G62480,62480,46827
G62481,62481,53214
G62501,62501,65809
G62510,62510,37222
G62512,62512,56974
G62513,62513,52337
G62514,62514,81563
G62515,62515,48646
G62517,62517,37321
G62518,62518,58958
G62519,62519,61944
G62520,62520,79205
G62521,62521,50588
G62522,62522,41886
G62523,62523,9724
G62526,62526,37840
G62530,62530,60273
G62531,62531,64375
G62532,62532,61250
G62533,62533,54125
G62534,62534,47857
G62535,62535,84871
G62536,62536,93906
G62537,62537,71458
G62538,62538,40893
G62539,62539,50000
G62540,62540,37316
G62541,62541,86042
G62543,62543,51563
G62544,62544,58438
G62545,62545,51346
G62546,62546,55000
G62547,62547,52917
G62548,62548,59688
G62549,62549,68935
G62550,62550,56528
G62551,62551,52841
G62553,62553,43333
G62554,62554,63782
G62555,62555,78750
G62556,62556,61458
G62557,62557,37827
G62558,62558,62340
G62560,62560,50321
G62561,62561,59657
G62563,62563,91011
G62565,62565,43272
G62567,62567,55625
G62568,62568,47060
G62570,62570,38452
G62571,62571,53542
G62572,62572,61705
G62573,62573,61000
G62601,62601,90000
G62610,62610,31250
G62611,62611,46293
G62612,62612,63079
G62613,62613,67019
G62615,62615,65288
G62617,62617,41250
G62618,62618,42705
G62621,62621,48333
G62622,62622,
G62624,62624,50000
G62625,62625,89034
G62626,62626,51054
G62627,62627,42917
G62628,62628,47083
G62629,62629,74300
G62630,62630,59583
G62631,62631,47039
G62633,62633,47045
G62634,62634,69063
G62635,62635,60673
G62638,62638,60729
G62639,62639,51012
G62640,62640,50313
G62642,62642,60324
G62643,62643,53250
G62644,62644,37435
G62649,62649,62143
G62650,62650,44683
G62655,62655,35208
G62656,62656,46579
G62661,62661,60938
G62663,62663,51000
G62664,62664,41349
G62665,62665,38015
G62666,62666,63500
G62667,62667,46667
G62668,62668,54514
G62670,62670,75739
G62671,62671,50179
G62672,62672,45625
G62673,62673,63417
G62674,62674,52102
G62675,62675,57500
G62677,62677,66250
G62681,62681,48019
G62682,62682,62944
G62684,62684,91585
G62685,62685,60391
G62688,62688,61042
G62689,62689,51429
G62690,62690,48313
G62691,62691,55132
G62692,62692,51711
G62693,62693,88958
G62694,62694,44167
G62695,62695,35833
G62701,62701,26964
G62702,62702,35487
G62703,62703,37342
G62704,62704,53402
G62707,62707,66311
G62711,62711,96905
G62712,62712,88256
G62801,62801,39345
G62803,62803,57212
G62806,62806,43321
G62807,62807,47250
G62808,62808,42016
G62809,62809,46563
G62810,62810,41406
G62811,62811,31875
G62812,62812,40028
G62814,62814,56944
G62815,62815,54750
G62816,62816,42321
G62817,62817,36389
G62818,62818,46429
G62819,62819,22500
G62820,62820,68417
G62821,62821,42321
G62822,62822,35735
G62823,62823,43558
G62824,62824,44038
G62825,62825,37500
G62827,62827,44375
G62828,62828,54375
G62829,62829,
G62830,62830,42647
G62831,62831,51471
G62832,62832,37235
G62833,62833,88250
G62835,62835,38125
G62836,62836,51161
G62837,62837,43449
G62838,62838,39519
G62839,62839,41861
G62841,62841,58438
G62842,62842,41250
G62843,62843,44500
G62844,62844,41389
G62846,62846,40714
G62848,62848,56146
G62849,62849,54741
G62850,62850,43500
G62851,62851,
G62852,62852,41875
G62853,62853,46953
G62854,62854,43214
G62856,62856,32750
G62858,62858,50068
G62859,62859,41149
G62860,62860,56346
G62861,62861,36250
G62862,62862,49375
G62863,62863,46576
G62864,62864,40935
G62865,62865,62639
G62867,62867,29125
G62868,62868,46875
G62869,62869,53558
G62870,62870,41551
G62871,62871,38810
G62872,62872,47906
G62874,62874,33625
G62875,62875,63021
G62876,62876,41250
G62877,62877,55625
G62878,62878,51615
G62879,62879,31750
G62880,62880,37353
G62881,62881,45113
G62882,62882,34894
G62883,62883,51354
G62884,62884,39837
G62885,62885,48500
G62886,62886,56458
G62887,62887,44938
G62888,62888,51953
G62889,62889,46500
G62890,62890,46544
G62891,62891,37750
G62892,62892,65625
G62893,62893,64148
G62894,62894,49875
G62895,62895,47024
G62896,62896,37446
G62897,62897,31731
G62898,62898,61713
G62899,62899,43869
G62901,62901,21245
G62902,62902,54607
G62903,62903,29762
G62905,62905,47763
G62906,62906,42083
G62907,62907,48854
G62908,62908,30313
G62910,62910,34444
G62912,62912,37885
G62914,62914,22056
G62915,62915,
G62916,62916,58309
G62917,62917,31464
G62918,62918,49298
G62919,62919,44917
G62920,62920,40811
G62921,62921,23077
G62922,62922,53766
G62923,62923,36328
G62924,62924,41066
G62926,62926,48750
G62927,62927,23438
G62928,62928,25486
G62930,62930,35313
G62931,62931,41172
G62932,62932,39928
G62933,62933,49397
G62934,62934,41379
G62935,62935,45063
G62938,62938,35625
G62939,62939,48324
G62940,62940,47639
G62941,62941,45000
G62942,62942,35268
G62943,62943,39712
G62946,62946,39164
G62947,62947,39940
G62948,62948,40157
G62949,62949,29773
G62950,62950,24583
G62951,62951,39000
G62952,62952,40000
G62953,62953,31406
G62954,62954,60795
G62956,62956,46250
G62957,62957,32981
G62958,62958,50972
G62959,62959,48731
G62960,62960,42573
G62961,62961,90000
G62962,62962,38958
G62963,62963,25515
G62964,62964,30057
G62965,62965,38125
G62966,62966,41875
G62967,62967,35000
G62969,62969,37212
G62970,62970,40556
G62972,62972,38875
G62974,62974,36835
G62975,62975,30078
G62976,62976,45000
G62977,62977,47375
G62979,62979,42625
G62982,62982,21635
G62983,62983,36917
G62984,62984,33542
G62985,62985,39115
G62987,62987,42197
G62988,62988,37188
G62990,62990,31103
G62992,62992,25240
G62994,62994,42708
G62995,62995,42585
G62996,62996,23611
G62997,62997,26364
G62998,62998,29327
G62999,62999,33929
G63005,63005,153190
G63010,63010,59271
G63011,63011,87463
G63012,63012,67492
G63013,63013,55302
G63014,63014,39706
G63015,63015,48681
G63016,63016,53924
G63017,63017,92692
G63019,63019,44534
G63020,63020,45453
G63021,63021,86537
G63023,63023,48049
G63025,63025,86896
G63026,63026,71970
G63028,63028,50728
G63030,63030,49621
G63031,63031,55647
G63033,63033,50532
G63034,63034,76671
G63036,63036,31971
G63037,63037,49375
G63038,63038,115912
G63039,63039,45625
G63040,63040,107011
G63041,63041,35833
G63042,63042,42768
G63043,63043,63963
G63044,63044,48576
G63045,63045,
G63047,63047,
G63048,63048,56719
G63049,63049,59561
G63050,63050,57731
G63051,63051,58633
G63052,63052,61029
G63053,63053,59375
G63055,63055,51169
G63056,63056,43472
G63057,63057,
G63060,63060,56616
G63061,63061,35350
G63068,63068,56290
G63069,63069,53643
G63070,63070,41673
G63071,63071,33889
G63072,63072,54079
G63073,63073,86450
G63074,63074,34367
G63077,63077,42484
G63079,63079,
G63080,63080,37788
G63084,63084,50586
G63087,63087,59625
G63088,63088,56771
G63089,63089,47610
G63090,63090,54242
G63091,63091,49866
G63101,63101,54624
G63102,63102,39855
G63103,63103,35245
G63104,63104,46799
G63105,63105,95022
G63106,63106,13283
G63107,63107,20580
G63108,63108,35824
G63109,63109,52389
G63110,63110,40685
G63111,63111,27296
G63112,63112,31721
G63113,63113,23668
G63114,63114,40103
G63115,63115,24402
G63116,63116,40555
G63117,63117,67743
G63118,63118,29152
G63119,63119,72750
G63120,63120,22135
G63121,63121,35834
G63122,63122,86531
G63123,63123,52881
G63124,63124,117936
G63125,63125,45901
G63126,63126,66815
G63127,63127,87344
G63128,63128,71539
G63129,63129,66948
G63130,63130,56458
G63131,63131,130026
G63132,63132,53080
G63133,63133,22133
G63134,63134,38076
G63135,63135,42154
G63136,63136,30754
G63137,63137,32594
G63138,63138,35882
G63139,63139,48336
G63140,63140,13438
G63141,63141,106232
G63143,63143,36445
G63144,63144,72597
G63146,63146,63009
G63147,63147,29265
G63155,63155,
G63301,63301,53650
G63303,63303,68909
G63304,63304,85926
G63330,63330,31250
G63332,63332,87917
G63333,63333,35464
G63334,63334,41356
G63336,63336,47328
G63339,63339,47708
G63341,63341,90471
G63343,63343,44882
G63344,63344,44844
G63345,63345,41375
G63347,63347,59000
G63348,63348,73250
G63349,63349,52170
G63350,63350,50000
G63351,63351,47625
G63352,63352,31333
G63353,63353,37994
G63357,63357,58705
G63359,63359,43672
G63361,63361,39375
G63362,63362,42197
G63363,63363,33598
G63366,63366,66708
G63367,63367,85405
G63368,63368,85802
G63369,63369,58317
G63370,63370,
G63373,63373,66667
G63376,63376,73993
G63377,63377,61597
G63379,63379,57979
G63381,63381,43750
G63382,63382,36587
G63383,63383,48513
G63384,63384,30811
G63385,63385,73189
G63386,63386,45375
G63387,63387,
G63388,63388,38462
G63389,63389,51066
G63390,63390,51732
G63401,63401,39871
G63430,63430,61250
G63431,63431,26923
G63432,63432,27500
G63433,63433,
G63434,63434,35769
G63435,63435,43641
G63436,63436,47159
G63437,63437,37031
G63438,63438,44531
G63439,63439,41364
G63440,63440,41000
G63441,63441,42938
G63443,63443,55341
G63445,63445,43431
G63446,63446,39241
G63447,63447,35789
G63448,63448,55212
G63450,63450,18500
G63451,63451,30625
G63452,63452,42760
G63453,63453,55000
G63454,63454,45852
G63456,63456,43010
G63457,63457,65000
G63458,63458,66250
G63459,63459,53449
G63460,63460,50000
G63461,63461,49063
G63462,63462,41434
G63463,63463,47500
G63464,63464,
G63465,63465,41016
G63467,63467,
G63468,63468,39271
G63469,63469,47000
G63471,63471,59000
G63472,63472,33375
G63473,63473,55278
G63474,63474,44333
G63501,63501,35377
G63530,63530,40511
G63531,63531,43958
G63532,63532,37316
G63533,63533,42813
G63534,63534,35357
G63535,63535,
G63536,63536,40169
G63537,63537,36100
G63538,63538,48125
G63539,63539,32188
G63540,63540,41875
G63541,63541,33553
G63543,63543,38864
G63544,63544,40357
G63545,63545,37941
G63546,63546,47054
G63547,63547,37656
G63548,63548,36346
G63549,63549,36500
G63551,63551,15179
G63552,63552,38210
G63555,63555,39563
G63556,63556,42337
G63557,63557,40250
G63558,63558,39583
G63559,63559,36771
G63560,63560,34318
G63561,63561,38750
G63563,63563,40000
G63565,63565,37045
G63566,63566,38125
G63567,63567,24643
G63601,63601,34371
G63620,63620,30769
G63621,63621,34565
G63622,63622,36852
G63623,63623,36544
G63624,63624,38824
G63625,63625,52917
G63626,63626,21452
G63627,63627,48851
G63628,63628,42000
G63629,63629,28365
G63630,63630,28966
G63631,63631,46875
G63633,63633,32059
G63636,63636,40259
G63637,63637,19063
G63638,63638,31765
G63640,63640,44587
G63645,63645,34844
G63648,63648,46615
G63650,63650,37594
G63653,63653,29313
G63654,63654,55469
G63655,63655,37950
G63656,63656,41667
G63660,63660,30515
G63662,63662,39917
G63663,63663,31667
G63664,63664,34615
G63665,63665,42500
G63666,63666,47917
G63670,63670,46000
G63673,63673,46000
G63674,63674,
G63675,63675,44286
G63701,63701,47586
G63703,63703,23995
G63730,63730,45125
G63732,63732,55172
G63735,63735,33583
G63736,63736,41576
G63738,63738,37969
G63739,63739,43750
G63740,63740,37417
G63742,63742,
G63743,63743,
G63744,63744,38393
G63745,63745,34500
G63746,63746,61250
G63747,63747,51875
G63748,63748,61563
G63750,63750,
G63751,63751,29559
G63755,63755,54005
G63758,63758,48438
G63760,63760,57679
G63763,63763,
G63764,63764,35108
G63766,63766,41543
G63767,63767,45714
G63769,63769,61083
G63770,63770,
G63771,63771,42955
G63774,63774,25750
G63775,63775,50264
G63780,63780,39949
G63781,63781,56250
G63782,63782,39063
G63783,63783,88625
G63784,63784,35938
G63785,63785,45104
G63787,63787,29000
G63801,63801,38632
G63820,63820,22102
G63821,63821,19844
G63822,63822,37031
G63823,63823,32400
G63824,63824,33611
G63825,63825,41663
G63826,63826,25833
G63827,63827,42109
G63828,63828,37083
G63829,63829,31316
G63830,63830,26832
G63833,63833,30357
G63834,63834,28960
G63837,63837,27656
G63839,63839,41776
G63841,63841,36528
G63845,63845,27083
G63846,63846,38458
G63847,63847,23289
G63848,63848,30795
G63849,63849,
G63851,63851,23716
G63852,63852,33438
G63853,63853,29097
G63855,63855,40000
G63857,63857,32368
G63860,63860,
G63862,63862,22463
G63863,63863,29010
G63866,63866,26793
G63867,63867,40536
G63868,63868,23382
G63869,63869,40272
G63870,63870,27950
G63873,63873,33412
G63874,63874,39500
G63876,63876,26552
G63877,63877,33750
G63878,63878,36250
G63879,63879,31705
G63880,63880,
G63882,63882,27500
G63901,63901,35852
G63902,63902,
G63932,63932,40809
G63933,63933,32690
G63934,63934,
G63935,63935,32221
G63936,63936,33125
G63937,63937,32007
G63939,63939,27351
G63940,63940,42344
G63941,63941,36217
G63942,63942,38011
G63943,63943,25529
G63944,63944,38657
G63945,63945,35000
G63951,63951,
G63952,63952,33409
G63953,63953,36667
G63954,63954,25313
G63955,63955,19792
G63956,63956,39375
G63957,63957,30357
G63960,63960,41418
G63961,63961,33287
G63962,63962,
G63964,63964,24861
G63965,63965,41592
G63966,63966,35787
G63967,63967,38333
G64001,64001,52344
G64011,64011,65459
G64012,64012,57982
G64014,64014,67775
G64015,64015,59615
G64016,64016,55551
G64017,64017,51250
G64018,64018,82841
G64019,64019,58188
G64020,64020,56250
G64021,64021,50500
G64022,64022,48125
G64024,64024,52007
G64029,64029,67585
G64030,64030,41347
G64034,64034,80901
G64035,64035,55714
G64036,64036,26875
G64037,64037,50203
G64040,64040,47389
G64048,64048,79063
G64050,64050,33144
G64052,64052,37167
G64053,64053,30020
G64054,64054,33244
G64055,64055,49091
G64056,64056,50164
G64057,64057,55549
G64058,64058,62229
G64060,64060,80908
G64061,64061,69700
G64062,64062,59792
G64063,64063,63855
G64064,64064,83250
G64065,64065,41250
G64066,64066,
G64067,64067,42739
G64068,64068,65401
G64070,64070,73580
G64071,64071,45122
G64072,64072,37083
G64074,64074,54688
G64075,64075,57308
G64076,64076,53333
G64077,64077,58667
G64078,64078,71055
G64079,64079,81820
G64080,64080,61116
G64081,64081,78441
G64082,64082,104608
G64083,64083,73908
G64084,64084,62629
G64085,64085,46279
G64086,64086,75316
G64088,64088,65833
G64089,64089,76591
G64090,64090,44688
G64092,64092,
G64093,64093,45282
G64096,64096,36016
G64097,64097,47973
G64098,64098,73421
G64101,64101,
G64102,64102,
G64105,64105,47481
G64106,64106,25655
G64108,64108,40127
G64109,64109,23098
G64110,64110,38503
G64111,64111,40458
G64112,64112,65158
G64113,64113,125995
G64114,64114,55796
G64116,64116,42795
G64117,64117,44176
G64118,64118,50919
G64119,64119,62401
G64120,64120,30938
G64123,64123,31021
G64124,64124,24229
G64125,64125,17344
G64126,64126,22218
G64127,64127,20892
G64128,64128,25339
G64129,64129,33102
G64130,64130,27625
